morph-report 1 campaign phase10-c103-confirmatory
analysis-version lifesim-morph-analysis-v1
plan founder_modules=3 divergence_bar=20 consequence_bar=20 persistence_bar=20 stability_tolerance_milli=250 stability_bar=20 permutations=199 analysis_seed=0x9e3779b97f4a7c15
world condition=B seed=0x0000000000000fba population=3329 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1078 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fbb population=2492 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1084 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fbc population=3886 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1038 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fbd population=1707 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1041 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fbe population=1371 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1053 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
world condition=B seed=0x0000000000000fbf population=1313 extinct=false median_modules=0 mean_modules_milli=0 distinct=0 median_lifespan=1030 compared=0 rho_milli=0 null_p95_milli=0 no_variance=true diverged_halfway=false diverged_end=false series_samples=20 divergence=false consequence=false persistence=false
condition M worlds=30 extinct=0 diverged=0 consequential=26 persistent=0 all_three=0 no_variance=0 med_modules=3 med_distinct=33 med_population=2433
condition F worlds=30 extinct=0 diverged=0 consequential=0 persistent=0 all_three=0 no_variance=30 med_modules=3 med_distinct=1 med_population=2828
condition B worlds=30 extinct=0 diverged=0 consequential=0 persistent=0 all_three=0 no_variance=30 med_modules=0 med_distinct=0 med_population=2492
stability treatment=M quantity=population pairs=30 within_or_better=22 mean_relative_milli=-106 relative_ci_low_milli=-170 relative_ci_high_milli=-33 equivalent=true
stability treatment=M quantity=median_lifespan pairs=30 within_or_better=28 mean_relative_milli=-112 relative_ci_low_milli=-138 relative_ci_high_milli=-87 equivalent=true
stability treatment=B quantity=population pairs=30 within_or_better=26 mean_relative_milli=4 relative_ci_low_milli=-59 relative_ci_high_milli=71 equivalent=true
stability treatment=B quantity=median_lifespan pairs=30 within_or_better=30 mean_relative_milli=854 relative_ci_low_milli=791 relative_ci_high_milli=918 equivalent=false
